id,minute,second,teamId,x,y,type/displayName,outcomeType/displayName,playerId,endX,endY,Recipient,Match
2151578493,51,12,65,61.2,12.9,Pass,Successful,279423,65.7,12.9,11119,Granada (A)
2151578497,51,14,65,65.7,12.9,Pass,Successful,11119,55.3,12.3,279423,Granada (A)
2151578531,51,18,65,36.6,6.5,Pass,Successful,279423,18,43.9,80774,Granada (A)
2151578537,51,23,65,19.3,46,Pass,Successful,80774,22.1,64.3,236511,Granada (A)
2151578587,51,28,65,33.8,69,Pass,Successful,236511,48.7,10.7,90782,Granada (A)
2151579023,52,37,65,6.2,51.5,Pass,Successful,80774,8.7,24.4,12712,Granada (A)
2151579039,52,40,65,10.7,18.8,Pass,Successful,12712,37,24.4,80241,Granada (A)
2151579041,52,41,65,37,24.4,Pass,Successful,80241,33.3,41.2,22732,Granada (A)
2151579051,52,42,65,33.3,41.2,Pass,Successful,22732,43.9,43.7,22221,Granada (A)
2151579091,52,43,65,43.9,43.7,Pass,Successful,22221,37.8,86.6,296363,Granada (A)
2151579109,52,48,65,61.5,90.6,Pass,Successful,296363,73.4,97.7,382234,Granada (A)
2151579161,52,57,65,73.8,30.9,Pass,Successful,90782,79.3,35.7,11119,Granada (A)
2151579317,53,19,65,35.6,68.7,Pass,Successful,12712,43,71.8,279423,Granada (A)
2151579365,53,25,65,50.6,87.5,Pass,Successful,279423,51.9,65.8,22732,Granada (A)
2151579379,53,30,65,53.2,46.7,Pass,Successful,22732,52.1,25.2,90782,Granada (A)
2151579385,53,33,65,55.4,20.3,Pass,Successful,90782,64.2,8.8,80241,Granada (A)
2151579403,53,34,65,64.2,8.8,Pass,Successful,80241,63.4,17.1,90782,Granada (A)
2151579897,54,58,65,8.8,100,Pass,Successful,296363,11.1,91.1,22732,Granada (A)
2151579899,54,59,65,11.1,91.1,Pass,Successful,22732,10.5,97.4,296363,Granada (A)
2151579905,55,1,65,10.5,97.4,Pass,Successful,296363,4.3,88.6,236511,Granada (A)
2151579947,55,1,65,4.3,88.6,Pass,Successful,236511,9.2,40.4,12712,Granada (A)
2151579961,55,9,65,37.6,20.7,Pass,Successful,12712,42.2,4.7,90782,Granada (A)
2151579981,55,10,65,42.2,4.7,Pass,Successful,90782,34.3,22.2,12712,Granada (A)
2151580001,55,12,65,33.9,23.4,Pass,Successful,12712,35.1,37.9,279423,Granada (A)
2151580033,55,15,65,34.1,39.2,Pass,Successful,279423,43.5,70.6,22732,Granada (A)
2151580087,55,18,65,56.1,80.8,Pass,Successful,22732,67.3,95.3,382234,Granada (A)
2151580101,55,25,65,85.9,73,Pass,Successful,382234,80.7,58.1,11119,Granada (A)
2151580135,55,27,65,79.9,61.1,Pass,Successful,11119,80.2,80.3,296363,Granada (A)
2151580221,55,42,65,97,100,Pass,Successful,296363,96.1,90,382234,Granada (A)
2151580225,55,44,65,96.1,90,Pass,Successful,382234,95.8,96.6,296363,Granada (A)
2151580427,56,11,65,60.4,2.2,Pass,Successful,279423,52.2,6.2,90782,Granada (A)
2151580465,56,14,65,53.2,16.7,Pass,Successful,90782,45.3,24.1,12712,Granada (A)
2151580797,57,9,65,46.1,11.1,Pass,Successful,12712,55,24.3,279423,Granada (A)
2151580803,57,12,65,57,23.5,Pass,Successful,279423,67.4,22.1,11119,Granada (A)
2151580893,57,31,65,3.5,41.3,Pass,Successful,80774,13.3,38.3,12712,Granada (A)
2151580903,57,33,65,13.3,38.3,Pass,Successful,12712,13.4,67.6,236511,Granada (A)
2151580917,57,35,65,14.3,69.1,Pass,Successful,236511,23.5,94.5,296363,Granada (A)
2151581067,58,11,65,4.2,55.1,Pass,Successful,80774,12.8,27.3,12712,Granada (A)
2151581069,58,12,65,12.8,27.3,Pass,Successful,12712,29.3,4.9,90782,Granada (A)
2151581103,58,16,65,37.1,5.5,Pass,Successful,90782,41.8,27.9,279423,Granada (A)
2151581177,58,34,65,44,31,Pass,Successful,12712,39.6,47.5,236511,Granada (A)
2151581369,58,57,65,35.4,81.1,Pass,Successful,279423,37.3,87.1,22732,Granada (A)
2151581389,58,59,65,38.8,87.2,Pass,Successful,22732,39.9,52.7,11119,Granada (A)
2151581469,59,6,65,70.1,83.3,Pass,Successful,11119,80.6,90.2,382234,Granada (A)
2151581591,59,39,65,34.9,93,Pass,Successful,236511,43.9,85,22732,Granada (A)
2151581681,59,54,65,57.8,69.3,Pass,Successful,22732,63.6,63.4,11119,Granada (A)
2151581695,59,58,65,65.6,53.3,Pass,Successful,11119,71.9,50.6,80241,Granada (A)
2151581811,60,20,65,66.2,24.6,Pass,Successful,12712,72,18.6,22221,Granada (A)
2151581815,60,23,65,69.1,19.5,Pass,Successful,22221,62.8,28.9,80241,Granada (A)
2151581827,60,26,65,63.7,29.7,Pass,Successful,80241,67,8.9,90782,Granada (A)
2151581845,60,28,65,67.2,8.7,Pass,Successful,90782,70.8,18,11119,Granada (A)
2151583013,66,30,65,49.9,49.7,Pass,Successful,22221,38.7,58.8,25008,Granada (A)
2151583087,66,34,65,36.3,59.3,Pass,Successful,25008,38.1,40,279423,Granada (A)
2151583101,66,37,65,58.5,24.1,Pass,Successful,279423,59.4,4.4,80241,Granada (A)
2151583115,66,41,65,59.4,4.4,Pass,Successful,80241,40.7,59.1,236511,Granada (A)
2151583119,66,44,65,40.7,59.1,Pass,Successful,236511,32.9,36.1,12712,Granada (A)
2151583131,66,45,65,32.9,36.1,Pass,Successful,12712,15.2,51.8,80774,Granada (A)
2151583155,66,49,65,18.1,51.3,Pass,Successful,80774,19.3,68.2,236511,Granada (A)
2151583173,66,54,65,31.6,75.6,Pass,Successful,236511,40.1,95,296363,Granada (A)
2151583179,66,56,65,38.4,91.7,Pass,Successful,296363,30.9,85.3,236511,Granada (A)
2151583201,66,58,65,30.9,85.3,Pass,Successful,236511,12.1,54.5,80774,Granada (A)
2151583223,67,2,65,14.8,50.9,Pass,Successful,80774,28.9,52.7,279423,Granada (A)
2151583241,67,7,65,39.9,36.7,Pass,Successful,279423,45.5,9.7,90782,Granada (A)
2151583253,67,10,65,45.1,8.3,Pass,Successful,90782,36.7,23.7,12712,Granada (A)
2151583271,67,15,65,41.2,33,Pass,Successful,12712,41.1,64.5,236511,Granada (A)
2151583287,67,19,65,52.1,77.3,Pass,Successful,236511,73.2,75.8,22221,Granada (A)
2151583365,67,41,65,74.9,73.3,Pass,Successful,11119,86.5,74.4,382234,Granada (A)
2151583485,68,15,65,31.6,93.2,Pass,Successful,236511,38.6,87.4,25008,Granada (A)
2151583507,68,17,65,38.6,87.4,Pass,Successful,25008,31.5,42.7,12712,Granada (A)
2151583517,68,20,65,32.8,41.5,Pass,Successful,12712,36.5,23,90782,Granada (A)
2151583537,68,22,65,36.3,24.4,Pass,Successful,90782,42.4,35.5,279423,Granada (A)
2151583557,68,25,65,46.4,29.8,Pass,Successful,279423,54.2,28.3,90782,Granada (A)
2151583575,68,29,65,67.7,38,Pass,Successful,90782,67.7,39.4,11119,Granada (A)
2151583579,68,32,65,77.3,60.9,Pass,Successful,11119,91.6,69.9,382234,Granada (A)
2151583797,69,28,65,36.2,81.8,Pass,Successful,236511,32.3,97.5,296363,Granada (A)
2151583839,69,49,65,27.2,95.6,Pass,Successful,25008,13.2,81.7,236511,Granada (A)
2151583853,69,52,65,11.5,80.2,Pass,Successful,236511,11.7,54.8,12712,Granada (A)
2151583859,69,56,65,19.1,49.6,Pass,Successful,12712,31.7,50.3,279423,Granada (A)
2151583887,69,59,65,32.9,42.5,Pass,Successful,279423,42.5,7.9,90782,Granada (A)
2151583935,70,12,65,73.8,0,Pass,Successful,90782,63.6,4.6,279423,Granada (A)
2151583949,70,17,65,61.6,13.2,Pass,Successful,279423,56.6,37.9,12712,Granada (A)
2151583951,70,20,65,59.2,40.3,Pass,Successful,12712,65.8,55.4,25008,Granada (A)
2151584097,71,3,65,36.8,100,Pass,Successful,296363,24.6,75.1,236511,Granada (A)
2151584099,71,5,65,24.6,75.1,Pass,Successful,236511,13,60.2,80774,Granada (A)
2151584103,71,6,65,13,60.2,Pass,Successful,80774,34,29.8,12712,Granada (A)
2151584111,71,7,65,34,29.8,Pass,Successful,12712,44.5,25.8,279423,Granada (A)
2151584117,71,12,65,57.2,15.8,Pass,Successful,279423,65,3.5,80241,Granada (A)
2151584133,71,14,65,62.2,4.3,Pass,Successful,80241,52.5,15.8,279423,Granada (A)
2151584159,71,18,65,54.7,16.7,Pass,Successful,279423,47,54.6,236511,Granada (A)
2151584161,71,21,65,52.7,60.6,Pass,Successful,236511,58.5,65.4,25008,Granada (A)
2151584169,71,22,65,58.5,65.4,Pass,Successful,25008,48.7,65.2,236511,Granada (A)
2151584179,71,24,65,48.7,65.2,Pass,Successful,236511,48,44.2,12712,Granada (A)
2151584185,71,25,65,47.8,41.9,Pass,Successful,12712,54.7,46,11119,Granada (A)
2151584193,71,26,65,54.9,45.8,Pass,Successful,11119,57.5,34.3,12712,Granada (A)
2151584213,71,29,65,57.7,32.1,Pass,Successful,12712,72.3,5.6,80241,Granada (A)
2151584223,71,32,65,71.2,7.1,Pass,Successful,80241,65.3,8.6,90782,Granada (A)
2151584243,71,35,65,67.8,10.4,Pass,Successful,90782,79.2,25,279423,Granada (A)
2151584251,71,40,65,75.9,25,Pass,Successful,279423,79.6,10.1,90782,Granada (A)
2151584255,71,43,65,79.6,10.1,Pass,Successful,90782,70.1,25.3,279423,Granada (A)
2151584273,71,45,65,70.1,25.3,Pass,Successful,279423,69,61.8,236511,Granada (A)
2151584457,72,30,65,10.5,88.9,Pass,Successful,236511,21.9,91.1,296363,Granada (A)
2151584483,72,32,65,21.9,91.1,Pass,Successful,296363,13,64.2,12712,Granada (A)
2151584765,73,17,65,31.4,81.5,Pass,Successful,296363,37.1,95.6,382234,Granada (A)
2151584779,73,20,65,38.4,94.8,Pass,Successful,382234,34.7,87.7,296363,Granada (A)
2151584809,73,23,65,30.6,96.5,Pass,Successful,382234,25.4,81.5,279423,Granada (A)
2151584831,73,25,65,25.4,81.4,Pass,Successful,279423,30.8,56.6,25008,Granada (A)
2151584855,73,29,65,35.8,47.9,Pass,Successful,25008,45.5,45.2,11119,Granada (A)
2151584879,73,32,65,52.9,43.6,Pass,Successful,11119,92.1,19.2,80241,Granada (A)
2151584919,73,37,65,91.4,19.1,Pass,Successful,80241,88.9,71.2,382234,Granada (A)
2151585033,74,14,65,31.5,100,Pass,Successful,296363,25.1,92.3,236511,Granada (A)
2151585051,74,15,65,25.1,90.9,Pass,Successful,236511,25.5,51.2,12712,Granada (A)
2151585065,74,19,65,32.7,44.8,Pass,Successful,12712,45.3,22.7,90782,Granada (A)
2151585099,74,22,65,60.6,14,Pass,Successful,90782,60.9,5.6,80241,Granada (A)
2151585111,74,24,65,59.6,8,Pass,Successful,80241,54.7,26.7,279423,Granada (A)
2151585127,74,27,65,55.4,26.1,Pass,Successful,279423,61.6,7,80241,Granada (A)
2151585139,74,29,65,63.1,7,Pass,Successful,80241,67,4.7,90782,Granada (A)
2151585159,74,32,65,61.9,8.2,Pass,Successful,90782,40.6,30.4,12712,Granada (A)
2151585205,74,34,65,39.5,29.8,Pass,Successful,12712,46.8,10.7,90782,Granada (A)
2151585221,74,39,65,51.4,13.2,Pass,Successful,90782,53.2,34.2,25008,Granada (A)
2151585229,74,41,65,54.7,30.9,Pass,Successful,25008,68.9,15.8,11119,Granada (A)
2151585265,74,49,65,92.6,28.3,Pass,Successful,11119,89.5,37.3,80241,Granada (A)
2151585623,75,49,65,56.3,15.9,Pass,Successful,90782,58.9,23.6,25008,Granada (A)
2151585647,75,51,65,58.9,23.6,Pass,Successful,25008,66.8,15.9,11119,Granada (A)
2151585685,76,1,65,66.2,72.9,Pass,Successful,382234,67.6,58.7,25008,Granada (A)
2151585695,76,4,65,67.7,55.5,Pass,Successful,25008,86.2,14.4,90782,Granada (A)
2151585719,76,7,65,88.5,14.7,Pass,Successful,90782,96.3,88.9,382234,Granada (A)
2151585733,76,13,65,90.1,92.6,Pass,Successful,382234,73.9,74.7,25008,Granada (A)
2151585749,76,16,65,74.1,74.7,Pass,Successful,25008,76.5,64.6,11119,Granada (A)
2151586035,77,8,65,8.7,46.9,Pass,Successful,80774,23.9,14,90782,Granada (A)
2151586049,77,12,65,31.3,12.5,Pass,Successful,90782,41.9,7.9,80241,Granada (A)
2151586065,77,13,65,41.9,7.9,Pass,Successful,80241,34.2,25.5,279423,Granada (A)
2151586081,77,15,65,32.1,19.4,Pass,Successful,279423,31.7,46.6,12712,Granada (A)
2151586249,77,47,65,38,44.5,Pass,Successful,236511,17.6,50,80774,Granada (A)
2151586265,77,49,65,18.8,46.7,Pass,Successful,80774,42.4,8.3,90782,Granada (A)
2151586285,77,54,65,46.4,8.8,Pass,Successful,90782,66.7,28.9,11119,Granada (A)
2151586351,78,3,65,93.2,0,Pass,Successful,22221,87.2,4.9,80241,Granada (A)
2151586369,78,6,65,77.3,3.5,Pass,Successful,80241,69,6.4,90782,Granada (A)
2151586385,78,8,65,68.8,6.4,Pass,Successful,90782,71.7,1.9,80241,Granada (A)
2151586403,78,11,65,70.2,3.7,Pass,Successful,80241,63.9,9.5,90782,Granada (A)
2151586409,78,14,65,64.7,12.3,Pass,Successful,90782,71.2,23.3,279423,Granada (A)
2151586415,78,15,65,71.2,23.3,Pass,Successful,279423,72.8,10.9,80241,Granada (A)
2151586421,78,15,65,72.8,10.9,Pass,Successful,80241,76.9,22.2,22221,Granada (A)
2151586427,78,18,65,79.8,25.5,Pass,Successful,22221,79.5,34.2,11119,Granada (A)
2151586819,79,22,65,12.7,96.8,Pass,Successful,25008,8.3,64.6,12712,Granada (A)
2151586833,79,25,65,2.4,68.4,Pass,Successful,12712,1.5,86,236511,Granada (A)
2151586837,79,26,65,1.5,86.9,Pass,Successful,236511,8,97.4,25008,Granada (A)
2151586959,79,40,65,17.9,100,Pass,Successful,296363,24,95.1,25008,Granada (A)
2151587137,80,16,65,11.9,8.6,Pass,Successful,80241,10.1,13.8,90782,Granada (A)
2151587151,80,17,65,10.1,13.8,Pass,Successful,90782,10.8,25.3,12712,Granada (A)
2151587167,80,20,65,19.6,36.6,Pass,Successful,12712,28.5,79.1,296363,Granada (A)
2151587247,80,33,65,35.3,100,Pass,Successful,296363,27.9,91.1,236511,Granada (A)
2151587279,80,38,65,34.4,68.8,Pass,Successful,236511,35.6,28.9,12712,Granada (A)
2151587291,80,42,65,39.7,27.9,Pass,Successful,12712,53,4.6,11119,Granada (A)
2151587303,80,45,65,54,6.7,Pass,Successful,11119,48.2,11.6,90782,Granada (A)
2151587317,80,46,65,48.2,11.6,Pass,Successful,90782,46,8.6,11119,Granada (A)
2151587341,80,49,65,44.1,21.5,Pass,Successful,11119,42.9,34.8,12712,Granada (A)
2151587367,80,52,65,45.6,34.6,Pass,Successful,12712,64.6,7,90782,Granada (A)
2151587375,80,55,65,64.6,7,Pass,Successful,90782,64.7,22.4,279423,Granada (A)
2151587391,80,57,65,64.7,22.4,Pass,Successful,279423,64.3,30.4,11119,Granada (A)
2151587417,81,5,65,68.5,52.4,Pass,Successful,25008,71.9,63.3,11119,Granada (A)
2151587425,81,7,65,72.1,64.1,Pass,Successful,11119,80.2,71.5,382234,Granada (A)
2151587455,81,12,65,92.1,71.5,Pass,Successful,382234,89.4,63.1,11119,Granada (A)
2151587467,81,13,65,89.4,63.1,Pass,Successful,11119,81.8,51.9,25008,Granada (A)
2151587513,81,20,65,56.9,53.1,Pass,Successful,12712,59.3,70,279423,Granada (A)
2151587529,81,22,65,58.4,73.5,Pass,Successful,279423,34.3,72.9,236511,Granada (A)
2151587565,81,25,65,32.7,73.2,Pass,Successful,236511,39,56.3,12712,Granada (A)
2151587597,81,31,65,59.4,41.6,Pass,Successful,12712,74.6,10.3,80241,Granada (A)
2151587615,81,34,65,75,10.1,Pass,Successful,80241,67,26.5,90782,Granada (A)
2151587645,81,38,65,68.4,28.6,Pass,Successful,90782,67.6,41.8,279423,Granada (A)
2151587655,81,43,65,68.9,39.5,Pass,Successful,279423,69.5,49.1,25008,Granada (A)
2151587683,81,46,65,69.2,48.5,Pass,Successful,25008,68.1,79.9,296363,Granada (A)
2151587707,81,49,65,68.7,81.2,Pass,Successful,296363,80.3,93.6,382234,Granada (A)
2151587721,81,54,65,89.4,79.1,Pass,Successful,382234,87.2,58.8,11119,Granada (A)
2151587995,82,54,65,20.8,100,Pass,Successful,296363,14.2,85.7,236511,Granada (A)
2151588005,82,55,65,14.2,85.7,Pass,Successful,236511,26.9,34.9,12712,Granada (A)
2151588021,82,58,65,31.3,30.1,Pass,Successful,12712,39.4,13.7,90782,Granada (A)
2151588041,83,1,65,43.1,13.8,Pass,Successful,90782,47.2,7,11119,Granada (A)
2151588257,83,50,65,19.2,100,Pass,Successful,296363,8.8,93,236511,Granada (A)
2151588271,83,53,65,9.4,89.4,Pass,Successful,236511,5,60.3,80774,Granada (A)
2151588297,83,56,65,4.8,54.8,Pass,Successful,80774,34.8,8.5,90782,Granada (A)
2151588319,84,1,65,40.5,12.3,Pass,Successful,90782,59.4,4.3,80241,Granada (A)
2151588349,84,4,65,59.9,4.7,Pass,Successful,80241,42.1,13.2,90782,Granada (A)
2151588379,84,8,65,45.8,24.3,Pass,Successful,90782,41.9,41.9,12712,Granada (A)
2151588405,84,10,65,43.5,44.6,Pass,Successful,12712,48.2,59.6,25008,Granada (A)
2151588425,84,13,65,56.5,66.3,Pass,Successful,25008,64,92.6,296363,Granada (A)
2151588433,84,17,65,64.9,89.1,Pass,Successful,296363,53.5,68.2,236511,Granada (A)
2151588447,84,20,65,56,65.5,Pass,Successful,236511,55.1,45.4,12712,Granada (A)
2151588457,84,24,65,67,31.3,Pass,Successful,12712,67.1,18.8,279423,Granada (A)
2151588477,84,26,65,67.7,19.1,Pass,Successful,279423,66.7,30.3,12712,Granada (A)
2151588495,84,29,65,68.3,30.9,Pass,Successful,12712,75.5,10.6,90782,Granada (A)
2151588503,84,31,65,76.9,10.3,Pass,Successful,90782,80.8,9.7,80241,Granada (A)
2151588513,84,32,65,77,12.8,Pass,Successful,80241,75.3,19.4,11119,Granada (A)
2151588537,84,33,65,75.3,19.4,Pass,Successful,11119,69.8,14.7,279423,Granada (A)
2151588551,84,38,65,71.2,25.5,Pass,Successful,279423,73,32.4,80241,Granada (A)
2151588565,84,39,65,76.2,33.6,Pass,Successful,80241,71.9,47.2,25008,Granada (A)
2151588575,84,42,65,71.2,55.8,Pass,Successful,25008,71.4,86.2,296363,Granada (A)
2151588609,84,44,65,71.4,86.2,Pass,Successful,296363,80.2,93.5,382234,Granada (A)
2151588615,84,48,65,88.1,86.2,Pass,Successful,382234,75.3,82.3,296363,Granada (A)
2151588625,84,50,65,74.7,82.1,Pass,Successful,296363,73.3,54,279423,Granada (A)
2151588629,84,53,65,72.9,56.1,Pass,Successful,279423,72.8,59.9,25008,Granada (A)
2151588637,84,54,65,73.3,59.9,Pass,Successful,25008,76.8,49.6,80241,Granada (A)
2151588665,84,55,65,76.8,49.6,Pass,Successful,80241,69.1,43.1,11119,Granada (A)
2151588833,85,40,65,13.5,54.2,Pass,Successful,80774,39.1,20,90782,Granada (A)
2151588843,85,47,65,43.9,24.1,Pass,Successful,90782,36.8,43.3,12712,Granada (A)
2151588851,85,50,65,36.8,43.3,Pass,Successful,12712,37,64.3,236511,Granada (A)
2151588861,85,51,65,38.9,64.3,Pass,Successful,236511,45.8,51,25008,Granada (A)
2151588875,85,54,65,45.6,47.6,Pass,Successful,25008,39.3,35.7,12712,Granada (A)
2151589197,87,2,65,38.4,16.5,Pass,Successful,12712,33.9,47.5,236511,Granada (A)
2151589221,87,7,65,47.3,64.5,Pass,Successful,236511,60.4,94.2,296363,Granada (A)
2151589233,87,12,65,64.8,89.9,Pass,Successful,296363,63.6,65.2,25008,Granada (A)
2151589277,87,15,65,63.3,61.8,Pass,Successful,25008,92.4,3.2,90782,Granada (A)
2151589297,87,21,65,91.9,3.1,Pass,Successful,90782,75.3,11.3,279423,Granada (A)
2151589321,87,24,65,72.4,14.4,Pass,Successful,279423,72.5,28.5,25008,Granada (A)
2151589327,87,26,65,73.6,33.7,Pass,Successful,25008,73.1,52.8,11119,Granada (A)
2151589329,87,29,65,74.7,62.4,Pass,Successful,11119,85.7,69.1,382234,Granada (A)
2151589333,87,31,65,85.4,71.4,Pass,Successful,382234,91.6,76.4,296363,Granada (A)
2151589433,88,9,65,33.2,76.7,Pass,Successful,25008,17.9,55.4,80774,Granada (A)
2151589449,88,13,65,17.9,55.4,Pass,Successful,80774,29.9,38.2,12712,Granada (A)
2151589475,88,14,65,31.1,36,Pass,Successful,12712,41.7,15.8,90782,Granada (A)
2151589487,88,19,65,67.1,11.6,Pass,Successful,90782,64.2,11.4,80241,Granada (A)
2151589497,88,21,65,64,21.9,Pass,Successful,80241,72.5,27.7,22221,Granada (A)
2151589511,88,23,65,70.6,25.9,Pass,Successful,22221,62.9,25,80241,Granada (A)
2151589537,88,25,65,61.3,26.5,Pass,Successful,80241,72.7,94.8,382234,Granada (A)
2151589553,88,35,65,78,85.4,Pass,Successful,382234,71.6,86,25008,Granada (A)
2151589561,88,37,65,70.3,84.4,Pass,Successful,25008,66.3,66.7,296363,Granada (A)
2151589595,88,39,65,66.1,65.1,Pass,Successful,296363,69.9,38.9,11119,Granada (A)
2151589611,88,43,65,69.8,54.8,Pass,Successful,11119,68.9,77.9,296363,Granada (A)
2151589629,88,46,65,68.9,77.9,Pass,Successful,296363,79.8,91.2,382234,Granada (A)
2151589643,88,50,65,86,81.5,Pass,Successful,382234,72.6,68.2,25008,Granada (A)
2151589649,88,52,65,72.1,67.5,Pass,Successful,25008,70.7,60,11119,Granada (A)
2151589663,88,54,65,73,67.5,Pass,Successful,11119,81.3,70.3,22221,Granada (A)
2151589689,88,58,65,78.2,70.6,Pass,Successful,22221,70.6,54.9,22221,Granada (A)
2151589707,89,1,65,71.9,50.3,Pass,Successful,12712,84.9,28,80241,Granada (A)
2151590417,92,0,65,4.5,56.3,Pass,Successful,80774,32.9,39.1,25008,Granada (A)
2151590423,92,1,65,32.9,39.1,Pass,Successful,25008,46.1,4.7,90782,Granada (A)
2151590439,92,2,65,46.1,4.7,Pass,Successful,90782,63.8,3.8,80241,Granada (A)
2151590441,92,4,65,63.8,3.8,Pass,Successful,80241,72,5.2,279423,Granada (A)
2151590515,92,20,65,24.1,40.4,Pass,Successful,236511,30.4,40.4,25008,Granada (A)
2151590525,92,21,65,30.4,40.4,Pass,Successful,25008,33.9,24.7,90782,Granada (A)
2151590531,92,23,65,34.1,26.5,Pass,Successful,90782,34.9,33.6,25008,Granada (A)
2151590533,92,24,65,34.9,33.6,Pass,Successful,25008,34.3,26.1,90782,Granada (A)
2151590561,92,27,65,36.9,24.6,Pass,Successful,90782,53.5,2.5,80241,Granada (A)
2151590583,92,30,65,45,2.6,Pass,Successful,80241,40.7,72.4,296363,Granada (A)
2151590589,92,36,65,60.4,73.5,Pass,Successful,296363,64.9,53.6,11119,Granada (A)
2151590603,92,38,65,65.2,54,Pass,Successful,11119,69.5,59.9,25008,Granada (A)
2152411529,0,28,65,46.1,11.6,Pass,Successful,44721,60.5,24.9,11119,Villarreal (H)
2152411681,0,39,65,71.4,36.6,Pass,Successful,284114,71,42.2,11119,Villarreal (H)
2152411753,0,40,65,71.1,43,Pass,Successful,11119,80.4,78.5,80241,Villarreal (H)
2152411785,0,45,65,84.1,79.6,Pass,Successful,80241,80.1,69.1,11119,Villarreal (H)
2152411807,0,47,65,80.7,72.6,Pass,Successful,11119,78.9,80.8,80241,Villarreal (H)
2152411829,0,48,65,78.9,80.8,Pass,Successful,80241,72.8,62.4,44721,Villarreal (H)
2152411885,0,50,65,71.4,59,Pass,Successful,44721,73.2,12.6,296363,Villarreal (H)
2152411911,0,53,65,73.6,12.6,Pass,Successful,296363,71.3,22.2,90782,Villarreal (H)
2152411939,0,55,65,71.3,23.4,Pass,Successful,90782,66.2,36.1,44721,Villarreal (H)
2152411975,0,57,65,65.3,36,Pass,Successful,44721,52.7,38.5,12712,Villarreal (H)
2152412009,1,0,65,53.3,43.6,Pass,Successful,12712,53.2,69,236511,Villarreal (H)
2152412043,1,2,65,53.9,70.5,Pass,Successful,236511,60.5,90.8,351252,Villarreal (H)
2152412091,1,4,65,60.4,90,Pass,Successful,351252,49,75.9,236511,Villarreal (H)
2152412185,1,6,65,47.5,72.4,Pass,Successful,236511,46.4,40.4,12712,Villarreal (H)
2152412229,1,11,65,51.2,33.7,Pass,Successful,12712,51.1,62.1,236511,Villarreal (H)
2152412287,1,14,65,53.6,67.6,Pass,Successful,236511,75.7,96.3,351252,Villarreal (H)
2152412795,1,49,65,66.6,64.9,Pass,Successful,90782,66.7,77.9,44721,Villarreal (H)
2152412865,1,50,65,66.7,77.9,Pass,Successful,44721,77.6,96.3,284114,Villarreal (H)
2152412915,1,54,65,74,79.3,Pass,Successful,284114,64.1,71.5,44721,Villarreal (H)
2152413027,1,56,65,63.6,66.6,Pass,Successful,44721,91,62.7,11119,Villarreal (H)
2152414015,3,2,65,4.9,51.5,Pass,Successful,80774,8,32.5,12712,Villarreal (H)
2152414109,3,5,65,13.9,33.1,Pass,Successful,12712,25.3,7.3,296363,Villarreal (H)
2152414153,3,10,65,39.5,3.2,Pass,Successful,296363,22.1,20.1,12712,Villarreal (H)
2152414177,3,13,65,22.1,20.1,Pass,Successful,12712,9.6,43.6,80774,Villarreal (H)
2152414261,3,15,65,9.6,43.6,Pass,Successful,80774,19.2,67.9,236511,Villarreal (H)
2152414291,3,20,65,37.7,70.6,Pass,Successful,236511,45.5,64.8,284114,Villarreal (H)
2152414303,3,21,65,45.5,64.8,Pass,Successful,284114,44.7,58.4,44721,Villarreal (H)
2152414325,3,23,65,44.7,58.4,Pass,Successful,44721,53.8,56.1,22221,Villarreal (H)
2152414793,4,0,65,27.6,0,Pass,Successful,296363,6.3,6.2,12712,Villarreal (H)
2152414827,4,3,65,6.4,7,Pass,Successful,12712,2.5,29.4,80774,Villarreal (H)
2152414873,4,4,65,2.7,33.7,Pass,Successful,80774,6.6,77.5,236511,Villarreal (H)
2152414905,4,7,65,9.4,84.8,Pass,Successful,236511,46.6,47.2,22221,Villarreal (H)
2152414939,4,11,65,46.6,47.2,Pass,Successful,22221,39.5,37.3,90782,Villarreal (H)
2152414989,4,14,65,39.5,29.7,Pass,Successful,90782,40.8,8.9,11119,Villarreal (H)
2152415207,4,31,65,33.8,71.5,Pass,Successful,12712,39,97.7,236511,Villarreal (H)
2152415259,4,32,65,39.7,95.7,Pass,Successful,236511,32.3,69.4,12712,Villarreal (H)
2152415305,4,35,65,33.4,65.7,Pass,Successful,12712,37.6,65.7,44721,Villarreal (H)
2152415365,4,37,65,36.7,60.5,Pass,Successful,44721,41,38.9,90782,Villarreal (H)
2152415391,4,40,65,43.5,33,Pass,Successful,90782,52,4.7,296363,Villarreal (H)
2152415451,4,43,65,52,4.6,Pass,Successful,296363,47,11.4,90782,Villarreal (H)
2152415547,4,48,65,56.7,16.5,Pass,Successful,90782,65,1.9,296363,Villarreal (H)
2152415919,5,15,65,99.5,0.5,Pass,Successful,11119,97.5,42.1,80241,Villarreal (H)
2152416795,6,20,65,37.6,67.9,Pass,Successful,12712,36.3,75.6,236511,Villarreal (H)
2152416829,6,21,65,36.9,75.3,Pass,Successful,236511,44.1,49,90782,Villarreal (H)
2152416865,6,23,65,44.1,49,Pass,Successful,90782,31.2,48.8,12712,Villarreal (H)
2152416923,6,25,65,31.2,48.1,Pass,Successful,12712,29.7,75.9,236511,Villarreal (H)
2152416961,6,28,65,29.7,76.4,Pass,Successful,236511,45.6,76.4,284114,Villarreal (H)
2152416997,6,30,65,46.4,82.7,Pass,Successful,284114,55.3,96.3,80241,Villarreal (H)
